,Precision,Recall,Accuracy,Dice,IoU
3905,0.6624809014514896,0.9782148900169205,0.2765266262755102,0.7899681166021407,0.6528490095515928
3906,0.47020274421462216,0.7657161914290479,0.18303571428571427,0.5826302099854088,0.4110643630829827
3907,0.524799619077851,0.5312926809673013,0.13179607780612246,0.5280261897157458,0.3587198264171413
3908,0.3970223325062035,0.5662362505978001,0.11798469387755102,0.4667665378853584,0.30443278823408415
3909,0.7046044263546172,0.8997531185031185,0.27600845025510207,0.7903101549348018,0.6533163505991131
3910,0.32621274954190377,0.5938377808988764,0.1348254145408163,0.4211017740429505,0.2667060910703726
3911,0.44100089365504913,0.8547772465876811,0.24587452168367346,0.5818241841162045,0.4102623790362808
3912,0.45029281531209825,0.5741735725343775,0.12565768494897958,0.5047432253932674,0.3375629082342863
3913,0.5015102481121898,0.5339382106351211,0.09265385841836735,0.51721644323302,0.3488145258103241
3914,0.5373676434375769,0.6682743837084673,0.17396763392857142,0.5957141882208421,0.4242114982747728
3915,0.42901464383221644,0.7081114297419091,0.2066924426020408,0.5343122102009273,0.3645470842560371
3916,0.3842260090636843,0.8974311358712473,0.2889429209183674,0.5380789786223278,0.36806296014216805
3917,0.4332439066156744,0.970526181190461,0.30253507653061223,0.5990647013555911,0.4276176793712499
3918,0.519677185346391,0.9747151199047565,0.3426538584183674,0.6779173156161898,0.5127646883388011
3919,0.5104124132298897,0.522466039707419,0.1494738520408163,0.5163688939378291,0.34804399276068493
3920,0.5562671254699547,1.0,0.3479551977040816,0.7148735796908589,0.5562671254699547
3921,0.6095380029806259,0.8677149631848247,0.27714445153061223,0.7160659114315139,0.5577123606320686
3922,0.5610127769311921,0.9538298013684979,0.28615274234693877,0.7064901835358953,0.5461807668898356
3923,0.5692813321647677,0.9370987520738657,0.2589086415816326,0.7082844914538069,0.548328549721425
3924,0.8321891685736079,0.2651598007048244,0.04348692602040816,0.40217491475440054,0.25170146499019497
3925,0.6616224261969734,0.9076059213884635,0.3189174107142857,0.7653346725016141,0.6198721673445671
3926,0.3396170752573974,0.9415228592459312,0.2294323979591837,0.49917613389992194,0.3326014099156362
3927,0.6310570363598003,0.6417536833071091,0.17883051658163265,0.6363604127513208,0.4666631995007281
3928,0.5715740740740741,0.5222504230118443,0.12302694515306123,0.5458001768346596,0.37532680732048396
3929,0.361041421330193,0.9942893401015228,0.281070631377551,0.5297299327649025,0.36029430549523545
3930,0.38575642646439107,0.65737881508079,0.18243781887755103,0.48620369140884345,0.3211817129223536
3931,0.5563797717034177,0.9425063116823502,0.32736766581632654,0.6997082064279782,0.5381162981162981
3932,0.49661160525201187,0.6905860410326887,0.14020647321428573,0.577752227651624,0.40622473726758285
3933,0.4204717197160522,0.6822978596908442,0.18297592474489796,0.520302626732028,0.3516277288395251
3934,0.5019718935732933,0.7359120521172638,0.18010602678571427,0.5968365089324044,0.42535065424079826
3935,0.4078603191211091,0.9870232631745529,0.24860491071428573,0.5772060524732775,0.40568492259659167
3936,0.37847774244833066,0.7516774108669911,0.22773836096938777,0.5034586068643433,0.33641475549798333
3937,0.6806938314687468,0.5009063444108761,0.1321747448979592,0.5771222207718749,0.4056021038468595
3938,0.37379250122796487,0.9437784208350558,0.2729990433673469,0.5354964816262705,0.3656505258662111
3939,0.45265888456549935,0.8729718766901028,0.25735411352040816,0.5961818139846257,0.42468591725317373
3940,0.46449922751393835,0.877872286403453,0.2756297831632653,0.6075382182393253,0.43630512966117735
3941,0.7396989508894632,0.4644391408114558,0.09695870535714286,0.5706075533661741,0.39919586444572086
3942,0.7715546503733877,0.44217488571150665,0.09060108418367346,0.5621715204352934,0.39098649694676185
3943,0.3504980310400741,1.0,0.30155851403061223,0.5190648530899985,0.3504980310400741
3944,0.3893688712255389,1.0,0.35927535076530615,0.5604974737660319,0.3893688712255389
3945,0.540034542314335,0.6943506839580743,0.15579161352040816,0.6075467298799208,0.4363139093547667
3946,0.272970928347563,1.0,0.2516940369897959,0.42887221109111284,0.272970928347563
3947,0.3321126115815976,0.8220445675437492,0.2602638711734694,0.4730921803394497,0.3098367656828319
3948,0.7416860015467904,0.3682795698924731,0.09556361607142858,0.49217346676930973,0.3264125255275698
3949,0.46279429455232857,0.9581356736242884,0.3220264668367347,0.6241260767121171,0.453621560920831
3950,0.4194254445964432,0.9864159576749839,0.2749720982142857,0.5885841047736872,0.417016774973553
